-1.31903E+01	-9.00400E+01	-1.22960E+02	-1.61600E+02	-8.37600E+01	-1.96840E+02	-1.46200E+02	-2.22080E+02	-3.26440E+02	-1.91560E+02	-2.22040E+02	-2.62600E+02	-4.48840E+02	-4.53360E+02	-4.48480E+02	-2.53040E+02	-2.07560E+02	-3.78600E+02	-3.76560E+02	-2.23520E+02	-1.72880E+02	-2.97920E+02	-7.66240E+02	-5.98000E+02	-4.58440E+02	-3.36440E+02	-6.18040E+02	-3.46240E+02	-7.87040E+02	-3.62320E+02	-4.15840E+02	-1.24280E+02	-3.06000E+02	-9.12000E+01	-3.96760E+02	-1.53720E+02	-4.77520E+02	-4.49080E+02	-3.51680E+02	-4.74720E+02	-3.03040E+02	-2.54000E+02	-4.01000E+02	-8.77240E+02	-6.98640E+02	-7.47200E+02	-5.76240E+02	-6.47320E+02	-3.88280E+02	-2.66840E+02
-1.01146E+01	-8.85601E+01	-1.25000E+02	-1.61000E+02	-8.65200E+01	-1.98000E+02	-2.25880E+02	-2.22720E+02	-3.28040E+02	-1.93520E+02	-2.24160E+02	-2.65640E+02	-4.48480E+02	-4.53200E+02	-4.49000E+02	-2.53160E+02	-2.07360E+02	-3.78640E+02	-3.78840E+02	-2.21600E+02	-1.72640E+02	-2.97840E+02	-7.67240E+02	-5.98840E+02	-4.59880E+02	-3.37160E+02	-6.17080E+02	-3.46800E+02	-7.87480E+02	-3.64160E+02	-4.17360E+02	-1.24040E+02	-3.07560E+02	-9.33199E+01	-3.98800E+02	-1.53200E+02	-4.78040E+02	-4.50000E+02	-3.53040E+02	-4.76400E+02	-3.02280E+02	-2.52920E+02	-4.02800E+02	-8.77680E+02	-6.96720E+02	-7.49280E+02	-5.76720E+02	-6.46320E+02	-3.86920E+02	-2.68040E+02
-7.03989E+00	-8.99601E+01	-1.23360E+02	-1.61080E+02	-8.48400E+01	-1.99080E+02	-2.27600E+02	-2.22080E+02	-3.25480E+02	-1.92080E+02	-2.23280E+02	-2.64880E+02	-4.48120E+02	-4.54120E+02	-4.47080E+02	-2.53160E+02	-2.07800E+02	-3.76600E+02	-3.76680E+02	-2.20440E+02	-1.73640E+02	-2.98720E+02	-7.66520E+02	-5.99240E+02	-4.55880E+02	-3.40000E+02	-6.17520E+02	-3.47440E+02	-7.85600E+02	-3.63360E+02	-4.18080E+02	-1.22720E+02	-3.06920E+02	-9.25200E+01	-3.96320E+02	-1.53560E+02	-4.77920E+02	-4.48600E+02	-3.50520E+02	-4.75600E+02	-3.01560E+02	-2.52920E+02	-4.01360E+02	-8.79560E+02	-6.96240E+02	-7.46320E+02	-5.78080E+02	-6.46560E+02	-3.87360E+02	-2.67840E+02
-3.96619E+00	-8.76000E+01	-1.21760E+02	-1.59720E+02	-8.17200E+01	-1.99520E+02	-2.27120E+02	-2.22600E+02	-3.25920E+02	-1.92200E+02	-2.21280E+02	-2.64400E+02	-4.46040E+02	-4.50520E+02	-4.46640E+02	-2.51440E+02	-2.06960E+02	-3.77360E+02	-3.76760E+02	-2.19360E+02	-1.71200E+02	-2.94760E+02	-7.67120E+02	-5.98200E+02	-4.57360E+02	-3.38240E+02	-6.17280E+02	-3.45760E+02	-7.82880E+02	-3.61880E+02	-4.16480E+02	-1.24080E+02	-3.08480E+02	-8.85200E+01	-3.96760E+02	-1.52040E+02	-4.76600E+02	-4.47200E+02	-3.49560E+02	-4.75400E+02	-3.01960E+02	-2.49400E+02	-3.99640E+02	-8.74960E+02	-6.95040E+02	-7.45240E+02	-5.75120E+02	-6.47080E+02	-3.88600E+02	-2.68440E+02
-8.93512E-01	-8.33600E+01	-1.21480E+02	-1.59440E+02	-7.82799E+01	-1.98520E+02	-2.24600E+02	-2.19120E+02	-3.25640E+02	-1.88080E+02	-2.20960E+02	-2.62840E+02	-4.43440E+02	-4.51640E+02	-4.44480E+02	-2.48320E+02	-2.06200E+02	-3.74760E+02	-3.74400E+02	-2.19520E+02	-1.68520E+02	-2.91600E+02	-7.65040E+02	-5.97320E+02	-4.55160E+02	-3.35080E+02	-6.16680E+02	-3.47120E+02	-7.82640E+02	-3.61720E+02	-4.15400E+02	-1.23480E+02	-3.03800E+02	-8.76000E+01	-3.96440E+02	-1.48440E+02	-4.76360E+02	-4.44920E+02	-3.47120E+02	-4.71640E+02	-2.99280E+02	-2.47480E+02	-3.96480E+02	-8.76440E+02	-6.90680E+02	-7.44120E+02	-5.73680E+02	-6.46080E+02	-3.87440E+02	-2.65440E+02
 2.17815E+00	-8.46000E+01	-1.21480E+02	-1.57120E+02	-7.83199E+01	-1.96640E+02	-2.24640E+02	-2.19160E+02	-3.25120E+02	-1.88880E+02	-2.20120E+02	-2.62120E+02	-4.43840E+02	-4.51720E+02	-4.45720E+02	-2.49400E+02	-2.05200E+02	-3.73120E+02	-3.74120E+02	-2.19000E+02	-1.69280E+02	-2.91440E+02	-7.63920E+02	-5.97640E+02	-4.53600E+02	-3.35200E+02	-6.16040E+02	-3.45240E+02	-7.82680E+02	-3.59320E+02	-4.16000E+02	-1.21640E+02	-3.05800E+02	-8.58400E+01	-3.95680E+02	-1.47960E+02	-4.75360E+02	-4.46080E+02	-3.47400E+02	-4.69680E+02	-2.97080E+02	-2.47800E+02	-3.97120E+02	-8.74840E+02	-6.91840E+02	-7.45840E+02	-5.73040E+02	-6.46760E+02	-3.86160E+02	-2.65200E+02
 5.24879E+00	-8.72001E+01	-1.21520E+02	-1.59640E+02	-8.17999E+01	-1.99040E+02	-2.25320E+02	-2.21760E+02	-3.26760E+02	-1.91040E+02	-2.20440E+02	-2.63640E+02	-4.46520E+02	-4.53440E+02	-4.45720E+02	-2.52000E+02	-2.06120E+02	-3.76760E+02	-3.74800E+02	-2.18200E+02	-1.71960E+02	-2.93840E+02	-7.66320E+02	-5.97920E+02	-4.55640E+02	-3.37480E+02	-6.18880E+02	-3.48520E+02	-7.85680E+02	-3.62960E+02	-4.17000E+02	-1.24120E+02	-3.08680E+02	-9.10000E+01	-3.95840E+02	-1.51480E+02	-4.76800E+02	-4.46120E+02	-3.48480E+02	-4.73920E+02	-3.00800E+02	-2.49920E+02	-4.02400E+02	-8.77200E+02	-6.93080E+02	-7.47240E+02	-5.75080E+02	-6.45960E+02	-3.89240E+02	-2.68240E+02
 8.31842E+00	-8.72800E+01	-1.21680E+02	-1.61000E+02	-8.40399E+01	-1.97520E+02	-2.27840E+02	-2.21960E+02	-3.26600E+02	-1.92520E+02	-2.21320E+02	-2.62800E+02	-4.46520E+02	-4.51880E+02	-4.48960E+02	-2.53280E+02	-2.04880E+02	-3.78040E+02	-3.76440E+02	-2.20320E+02	-1.69800E+02	-2.96800E+02	-7.65840E+02	-5.96960E+02	-4.55720E+02	-3.36760E+02	-6.16080E+02	-3.46360E+02	-7.86280E+02	-3.62400E+02	-4.15840E+02	-1.24360E+02	-3.06320E+02	-9.10399E+01	-3.97040E+02	-1.51120E+02	-4.75840E+02	-4.45880E+02	-3.52040E+02	-4.73880E+02	-3.01640E+02	-2.52680E+02	-4.00600E+02	-8.77480E+02	-6.94600E+02	-7.47680E+02	-5.74720E+02	-6.47800E+02	-3.87200E+02	-2.68120E+02
 1.13870E+01	-9.00400E+01	-1.23480E+02	-1.60000E+02	-8.63600E+01	-1.99320E+02	-2.28120E+02	-2.22080E+02	-3.28720E+02	-1.94200E+02	-2.22240E+02	-2.64160E+02	-4.47000E+02	-4.53000E+02	-4.47280E+02	-2.53520E+02	-2.08440E+02	-3.78480E+02	-3.78160E+02	-2.21280E+02	-1.73960E+02	-2.98080E+02	-7.67680E+02	-5.97680E+02	-4.57640E+02	-3.37440E+02	-6.17840E+02	-3.49800E+02	-7.87240E+02	-3.64040E+02	-4.17800E+02	-1.24960E+02	-3.07760E+02	-9.28400E+01	-3.97480E+02	-1.54680E+02	-4.79520E+02	-4.49400E+02	-3.52320E+02	-4.78080E+02	-3.03480E+02	-2.52760E+02	-4.02880E+02	-8.78320E+02	-6.99000E+02	-7.48560E+02	-5.78640E+02	-6.48200E+02	-3.87760E+02	-2.68320E+02
 1.44546E+01	-8.95601E+01	-1.23040E+02	-1.61080E+02	-8.63600E+01	-1.97960E+02	-2.28280E+02	-2.21640E+02	-3.29520E+02	-1.93320E+02	-2.24760E+02	-2.65200E+02	-4.49160E+02	-4.54760E+02	-4.48640E+02	-2.54200E+02	-2.08480E+02	-3.79000E+02	-3.78280E+02	-2.22280E+02	-1.73360E+02	-2.97640E+02	-7.67800E+02	-5.98880E+02	-4.58320E+02	-3.36920E+02	-6.17480E+02	-3.48760E+02	-7.87920E+02	-3.64800E+02	-4.15880E+02	-1.25560E+02	-3.07200E+02	-9.32000E+01	-3.98240E+02	-1.54880E+02	-4.76560E+02	-4.48120E+02	-3.51920E+02	-4.77800E+02	-3.03760E+02	-2.52520E+02	-4.03320E+02	-8.79360E+02	-6.98040E+02	-7.49720E+02	-5.76160E+02	-6.47920E+02	-3.88320E+02	-2.67920E+02
