0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
-33.850143048403424,-198.3244175103521,-88.55913442053796,-728.1678843436782,-220.89127017049734,-232.97084637343224,-599.2620938001681,-458.1024993443222,-96.6883837992369,-397.2117824295252,-264.5935666467616,-358.70034012539986,-358.8891918956913,-72.93218959816562,-294.1630950668889,-373.5332188741841,-898.8199025295454,-429.38433870298996,-334.09715229513034,-509.1629570494689,-349.0188254357047,-329.36675563014967,-147.3508318023667,-134.20361955076015,-254.23015809840422,-85.74464941721507,-104.19081550811983,-254.24325794282586,-120.30302161200906,-188.81943115354096,-109.38227143043898,-111.45945866549415,-178.58364839506496,-174.45506425362987,-159.3066563941523,-248.1653078240351,-313.97087582555514,-369.62822209952793,-518.924151136751,-1098.1815550006722,-308.7942153989927,-368.7162232961885,-469.20094221295085,-529.2127923906042,-198.45952126049616,-605.6192763746658,-336.1233031859202,-331.1400732914737,-398.21672483909566,-483.7003739094316
-31.838405200823672,-198.8809515519584,-88.94735943086764,-728.3318275461046,-221.17810476452996,-233.116147646453,-599.4839987099706,-458.22698816839596,-96.81812793430464,-397.382015153728,-264.6636037627771,-358.93333949707187,-359.196376322699,-73.07306705551295,-294.5519606623701,-373.61678471453286,-899.0558466947625,-429.476623899716,-334.22062872030904,-509.12143968159836,-349.0640773168633,-329.52660788500475,-147.53698658403715,-134.40109537058785,-254.2281249676788,-85.92911189368456,-104.27160614979795,-254.4642969197835,-120.34143151956211,-188.82960051356463,-109.27784747070397,-114.31674421273546,-178.7824211217623,-174.47244392453064,-159.45692040291974,-248.47757236298426,-314.1044420342177,-369.63727712491453,-519.2557972080546,-1098.0950179891927,-309.07898928826046,-368.6533319025994,-469.4100642858606,-529.5931939013886,-198.770235544028,-605.7427894420326,-336.3331332562133,-331.0841232787453,-398.4345523398961,-483.75071001794873
-29.826667353243465,-199.40006593942195,-89.21298804246912,-728.5734284243166,-221.47440296234922,-233.24905905310436,-599.7333769632113,-458.4470020683109,-96.86122436463418,-397.7475872546406,-264.6834568493948,-359.05517072574537,-359.49649826434984,-73.27982462768473,-294.8449889164896,-373.8484104221584,-899.3217893480895,-429.61740224786524,-334.4467530170911,-509.0841498473037,-349.2138080445428,-329.5807991529534,-147.6816573832891,-134.64187903160231,-254.1728833100123,-86.20511101286121,-104.34886053797433,-254.6609857235483,-120.37646165464672,-188.9287327114662,-109.24915736203117,-115.95686590181019,-179.04921524811633,-174.51466304891392,-159.61480590797714,-248.8014485397473,-314.21892565237795,-369.6151503054669,-519.4544377198629,-1098.1359918847636,-309.44703742734146,-368.7248664204101,-469.61627257135063,-529.8898337477832,-199.14670112298523,-605.8476381294198,-336.5233236546597,-331.038566927266,-398.79523965872283,-483.8203196545559
-27.814929505663713,-199.7729887255583,-89.28024893111787,-728.8707117931533,-221.7372669942065,-233.35927542113762,-599.9072391723078,-458.7051499099207,-96.8422377514093,-398.2055107266346,-264.6810134539596,-359.0356647649988,-359.7276523284903,-73.49670311252525,-294.999395415885,-374.1537950544483,-899.5239540097757,-429.7186703699391,-334.7101419393667,-509.04031929516583,-349.3997294580911,-329.50408976188953,-147.78632073061482,-134.8467765838842,-254.10249032341562,-86.5028921590629,-104.38105618644114,-254.82687226853682,-120.40087637151856,-189.10155559053266,-109.27077570378842,-116.7155839769456,-179.30537681585318,-174.57450157769725,-159.7254729736545,-249.09597288236247,-314.31634722989924,-369.59803678736637,-519.4962220182443,-1098.2392889058083,-309.78296584766804,-368.9458844737308,-469.7602810671303,-530.0000140020657,-199.46614730732705,-605.9601395973958,-336.664215221729,-331.0160647871111,-399.19513575788187,-483.9073205504279
-25.80319165808396,-199.93024012281984,-89.13363571160667,-729.1661233939163,-221.92766036934967,-233.4387001651771,-599.9235090291586,-458.92090694787345,-96.7734350959482,-398.65752403329986,-264.68912850510384,-358.89267688897934,-359.8515878652597,-73.66651602061465,-295.0108757109695,-374.4008914566533,-899.5930714281305,-429.686459608715,-334.9189394386412,-509.002742876875,-349.5319121030089,-329.29356376260404,-147.86898541621503,-134.96312498341948,-254.04189149183,-86.75150073815396,-104.32680204162612,-254.95666714167308,-120.41088235034698,-189.30041552895807,-109.29494034598852,-116.97907782392193,-179.47027846828564,-174.6448822821327,-159.7494726130573,-249.33813630146184,-314.3896649029541,-369.6068149743302,-519.4162174257749,-1098.301142149524,-309.9696411315487,-369.266676502792,-469.8017593763342,-529.8930460625483,-199.6229471364438,-606.0663107284258,-336.72816927389533,-331.02247369557193,-399.53402985020927,-483.9981662420264
-23.79145381050421,-199.88319679559507,-88.86354249650724,-729.3998227979441,-222.01811233922513,-233.46776265706353,-599.7779549718699,-459.0476336520054,-96.65729474630385,-399.0581353671393,-264.7298942423559,-358.69450549075515,-359.86806393447046,-73.76159583100586,-294.90070299501645,-374.49802674195337,-899.5417592462094,-429.49746976314077,-335.014724935006,-508.9811036730947,-349.56894065317783,-328.97357079698185,-147.94211179279102,-135.00255684284105,-253.96817580862756,-86.91351336373029,-104.18333094084718,-255.01608581136765,-120.41756824754101,-189.48645261904463,-109.28600322761527,-116.97837435261313,-179.54242319191155,-174.71396753633496,-159.68419047740176,-249.51167977058304,-314.42105858956097,-369.6307381361433,-519.2990131558961,-1098.27644003952,-309.98944479523897,-369.5966180004992,-469.7346890244096,-529.6312584503869,-199.59933281732762,-606.1114312408254,-336.7086845176584,-331.0608077172973,-399.74311277048054,-484.0832478654568
-21.779715962924456,-199.69080524147722,-88.59574016548954,-729.5270050134172,-222.00420426847882,-233.4249064894515,-599.5209153198296,-459.08560780398943,-96.51961511995195,-399.391201959794,-264.8017106919126,-358.514710638254,-359.80313104144665,-73.7838709185952,-294.7006212505905,-374.4352236166693,-899.4312271046033,-429.2061184869962,-334.9977967768817,-508.9499413609467,-349.520068463808,-328.5963105974103,-147.99762985813453,-135.00053901184253,-253.85876832840415,-86.97207069790497,-103.98637716292247,-254.9634917582439,-120.43078198338353,-189.64604630761653,-109.23715733778283,-116.85535320397067,-179.57068591495005,-174.7682535014202,-159.54177721271282,-249.58924875980642,-314.3941513894973,-369.6494757726137,-519.2170763507218,-1098.1777660932291,-309.8922875179546,-369.8530810758212,-469.5656126003072,-529.3151219819354,-199.4315613286459,-606.0530100024613,-336.61618861261366,-331.12949307665343,-399.7923199184229,-484.1652833332427
-19.767978115344704,-199.4392805606025,-88.44525623588544,-729.5246953878402,-221.9095844931131,-233.29675724025714,-599.2412081294486,-459.0778277446575,-96.41408681120552,-399.65799608549906,-264.87964744838416,-358.40551649264927,-359.7036763218037,-73.76106854150706,-294.4482741127002,-374.2850359219736,-899.345475952252,-428.92910214468793,-334.92413938268265,-508.8521365737628,-349.43815673855596,-328.2410397377677,-148.00958872921896,-134.99442421999285,-253.71570031433444,-86.92389225773847,-103.79760911482138,-254.76793061817745,-120.45230660481818,-189.78845682926377,-109.17184896900474,-116.69109429051579,-179.62414766986421,-174.79249909772162,-159.3376507447055,-249.53550818006747,-314.298441495145,-369.6432657867221,-519.2061534642535,-1098.0632951820069,-309.76564233606103,-369.9836139103088,-469.31092339612945,-529.0495985076071,-199.18545881808797,-605.8817855023436,-336.47199951677135,-331.2148339844828,-399.69626825841743,-484.25858771563844
-17.75624026776495,-199.20172487311652,-88.42720857494358,-729.3948054702815,-221.78666093459785,-233.10513544893192,-599.0282810050835,-459.07130988983204,-96.39134660321392,-399.85981249538395,-264.93751954327615,-358.35390852956664,-359.6279304160032,-73.72874965496158,-294.1870212826254,-374.1422644338712,-899.3298699239314,-428.76629346373267,-334.85293645981733,-508.66065228574416,-349.384533918064,-328.0048648244023,-147.9669899855183,-134.99012661106477,-253.59334971238826,-86.76868315187234,-103.6512170081265,-254.45092669935485,-120.47184919676587,-189.91245058806246,-109.12377514766877,-116.53027707889453,-179.70873908415933,-174.76530977024757,-159.07423491679162,-249.34509575793209,-314.1303238070761,-369.60357953335114,-519.2531624911521,-1097.9865498105044,-309.654602520477,-369.98731801227666,-469.01451410681017,-528.8802341768469,-198.90119705204938,-605.6307606074389,-336.2885300812436,-331.26482156202,-399.5225533342091,-484.3733815383679
-15.7445024201852,-199.02398720540367,-88.49267313711401,-729.159537943907,-221.6875745121825,-232.90443263664685,-598.941027816046,-459.08940263128545,-96.46425267312566,-399.98975070831534,-264.9682485672891,-358.32258204406014,-359.617061839386,-73.72122159608998,-293.9536391254351,-374.07938577283,-899.3805890601283,-428.7546336662519,-334.8101156702754,-508.4078681186783,-349.400510877556,-327.94509227224273,-147.8817941609748,-134.97330914408204,-253.5490314679651,-86.53056781754003,-103.54589050187519,-254.08955271454164,-120.48227627427026,-189.9949449504335,-109.11205202611427,-116.38092305290117,-179.7770823077155,-174.66305530758245,-158.75568292478707,-249.0549677031498,-313.90428523575736,-369.5247805134189,-519.3237421080469,-1097.9765527131337,-309.5557199962628,-369.8946715288287,-468.7404638870365,-528.7802172058243,-198.58854147615713,-605.3477443651996,-336.06432242922784,-331.2091169059428,-399.3413073190902,-484.49779983648665
