0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
-53.9675215242014,-70.72414034958034,-83.64647352319632,-68.79500124535065,-89.21674221472871,-88.40490399587836,-89.38975821848139,-73.6363420154058,-89.07025616030172,-263.58050112242745,-349.0575747713144,-198.44684586818877,-139.1399567230074,-148.41947325988622,-179.78213397121132,-31.236215435862373,-26.249920884779243,-26.516429809504615,-28.848141386762222,-33.67967583146205,-32.872218825147485,-37.042007479160944,-41.20487592483611,-44.36451189232599,-39.30873061781496,-33.96893481337679,-29.75433999359458,-40.97804210377932,-47.36776016819688,-48.72804869181193,-34.20804018268133,-36.56917978733344,-35.7560894108647,-39.807063703990444,-33.93004683677925,-28.527711248349668,-66.75224421418874,-44.96498385715485,-43.44048919352205,-47.96144923711407,-66.42468649184809,-58.67306592309173,-58.669408414899095,-248.96516528479935,-283.9570469692919,-239.70624743184487,-293.67131535714566,-293.74630481897344,-149.29799929476064,-72.39645474903098
-51.95578367662165,-70.63406989981857,-83.69351407536375,-68.57629668883348,-89.16537160042678,-88.32610269664833,-89.44450470387034,-73.53014394655531,-89.00803172122438,-263.56502908072326,-348.974757519296,-198.47210951604487,-138.95227489185825,-148.43781803463915,-179.58447542360543,-31.147618727299633,-26.27923373711279,-26.506532913823566,-28.61698924346937,-33.71569056643969,-32.77445045800185,-36.972696954664244,-41.1426933938356,-44.28397549090721,-39.22801085571863,-33.93654075143002,-29.726779740915237,-40.94167659328924,-47.3224506874308,-48.61547513636304,-34.03097074087062,-36.483917326892275,-35.777447483235,-39.68866206464349,-33.9507245811313,-28.362242967472092,-66.64965260010617,-44.88053978020874,-43.33641827164707,-47.83879952755835,-66.33533544588698,-58.524588322479545,-58.54443399872227,-248.73712924367453,-283.85013295222865,-239.744640119015,-293.59236464902455,-293.6142141513286,-149.34089652274338,-72.42430240824955
-49.9440458290419,-70.55760139355782,-83.72504588699329,-68.33303506859805,-89.07596748711617,-88.25511666100915,-89.45605533593509,-73.38212791825687,-88.93584533909896,-263.5206095196386,-348.85917129884297,-198.50695874278063,-138.73424881371758,-148.48800413569302,-179.33833759025572,-31.062146570082614,-26.248087597812415,-26.448729860405326,-28.43322295194836,-33.668003004640525,-32.615997942281666,-36.86942810355778,-41.10180485633615,-44.214444006268515,-39.103735469749864,-33.90629816533152,-29.71009565575061,-40.89669177740953,-47.28994978897862,-48.47385376178005,-33.831831149913924,-36.39845551278276,-35.793989670603025,-39.54434703095808,-33.96292638668567,-28.21176100746796,-66.53223471082158,-44.796232955242054,-43.26472992559517,-47.649485851728286,-66.26732007810178,-58.398160580448014,-58.390119094835086,-248.5429596117824,-283.683891397173,-239.7319998309811,-293.5462641941807,-293.46516908683515,-149.3506870300593,-72.44946064012748
-47.932307981462145,-70.4815837994729,-83.69816831072228,-68.07432898298602,-88.9381566312269,-88.1817060264148,-89.38729947081573,-73.20769870361852,-88.85141783166328,-263.43384815812743,-348.7198937516723,-198.51809480453068,-138.49000042401565,-148.52803583605754,-179.07439005194186,-30.966765744526757,-26.129681385086865,-26.335159249464557,-28.29198098357506,-33.526113018578314,-32.38119696831089,-36.7299838475809,-41.04624767922177,-44.139875119629735,-38.93340186622584,-33.856723615721684,-29.695192776863035,-40.85435590054598,-47.259391375456545,-48.28366570898746,-33.62759724691054,-36.29889684155948,-35.79568937605324,-39.389074633318906,-33.959343600039524,-28.055949382385375,-66.39130475945288,-44.70528562653563,-43.207557053204674,-47.41991946109283,-66.21776570871864,-58.3044662302265,-58.20390058694614,-248.38474879722574,-283.4571438596876,-239.64195808132968,-293.5236066636571,-293.306648152281,-149.30409509651423,-72.44754379757157
-45.92057013388239,-70.41663280354841,-83.59487782226364,-67.82187544290211,-88.7754223410981,-88.10478146718386,-89.23586108080278,-73.03145039012722,-88.76958943951439,-263.3138229341361,-348.5828093448584,-198.49472396915888,-138.24392306552008,-148.53500252025793,-178.83430632953818,-30.864589533306756,-25.942338819485148,-26.174338390696587,-28.177470575950824,-33.32700243861898,-32.07654726737525,-36.55720082258851,-40.94920142951354,-44.04450958865555,-38.744053718752696,-33.78168645436699,-29.68324031687865,-40.82339617339671,-47.21276377148208,-48.052873547996256,-33.44805726516972,-36.165727187796854,-35.77417873824014,-39.242451360224635,-33.94256125327702,-27.886741129248072,-66.239464507115,-44.603617014484925,-43.15111224045204,-47.175788187867035,-66.19311884919155,-58.24308433930354,-58.00853103712228,-248.26726594770932,-283.1954864313127,-239.47543884253847,-293.5110690516797,-293.1561328705154,-149.20024575946394,-72.41379024989713
-43.908832286302186,-70.38518979992568,-83.4269602243491,-67.61052353139847,-88.63227407002826,-88.03529446922585,-89.03161624871696,-72.87761826189589,-88.70972498390488,-263.1825223033981,-348.48046336672803,-198.44971975678112,-138.03592529069343,-148.50890334012934,-178.65062092357198,-30.770617010962557,-25.738673696491688,-25.990781170651083,-28.080966485402726,-33.12634343653866,-31.735561625143095,-36.36058103224592,-40.81208779075538,-43.93049209578574,-38.582399557739734,-33.68836720204429,-29.679842142439817,-40.81120933646187,-47.13761730727751,-47.81633940772864,-33.329455692975536,-35.99984512693277,-35.73004003071875,-39.12200871720687,-33.91725720580197,-27.717210825616846,-66.1073393226733,-44.494898719529736,-43.090962134063695,-46.94302008198296,-66.20224875552233,-58.212199398602124,-57.8443680690261,-248.1965431025844,-282.94712426056304,-239.2607634119191,-293.50253007243634,-293.0352506581978,-149.05967461421943,-72.35978538401876
-41.89709443872243,-70.41266512897371,-83.23603169962627,-67.48583913466217,-88.56426943907091,-87.9956972335328,-88.83140092545489,-72.766285448157,-88.68893202874395,-263.0704997948085,-348.445579143332,-198.41870827410568,-137.91535211239147,-148.47221647155192,-178.53740892268746,-30.707487564706174,-25.594254897186563,-25.821666391866895,-28.008956210147495,-32.981338974845215,-31.418603368635658,-36.15820584848107,-40.67132367101056,-43.823859630597816,-38.5042249112926,-33.59483386262655,-29.69214149040116,-40.82545654919578,-47.034358288744286,-47.63302096286163,-33.308278587834394,-35.83226922175961,-35.67732338113374,-39.042670124796075,-33.88767720476875,-27.583360549448493,-66.04021934823787,-44.393469110994296,-43.03365044569257,-46.748046925709644,-66.25079324832058,-58.21355575726024,-57.761954031725104,-248.1783361587362,-282.77692259733755,-239.0494237108716,-293.50368839924914,-292.96644991338064,-148.92208964399353,-72.30959311366597
-39.88535659114268,-70.5061343324188,-83.07632366481897,-67.4875473723816,-88.60969443555062,-88.00858111833071,-88.69034148824295,-72.71297319849822,-88.71300265028533,-263.01048283491656,-348.49746731526886,-198.44680309747184,-137.91781051836537,-148.4549161092149,-178.48743346886548,-30.691030039496695,-25.56596524182488,-25.697737901284185,-27.98550537417685,-32.91973061557576,-31.1953495164792,-35.98021549279683,-40.58629359471754,-43.764681043433896,-38.53862627836125,-33.519368860211756,-29.725022135377714,-40.87871152366123,-46.92446614850148,-47.56611818954815,-33.402262362349276,-35.71451059657549,-35.647596649526776,-39.02631983405393,-33.85936761375346,-27.530083977459213,-66.08309908689992,-44.32596129370347,-42.99186177142998,-46.61623601858868,-66.32771973493503,-58.25774649388722,-57.79706285622846,-248.2139587821496,-282.7402013450728,-238.88892759731752,-293.5310127359669,-292.96720976429316,-148.83169266036447,-72.28396807122363
-37.87361874356293,-70.6558346731934,-82.99140565667633,-67.63340272878955,-88.7775085255417,-88.0850405873415,-88.64275889254277,-72.7283241561381,-88.78025054115261,-263.03213502200134,-348.6406273084589,-198.56901187678085,-138.05543176512415,-148.47559193441765,-178.4876796056388,-30.72713418303337,-25.672289611780585,-25.635239113238192,-28.036359572092216,-32.94436996935183,-31.119805101394764,-35.86322294125219,-40.60555832649153,-43.784672184157245,-38.67914337249158,-33.476376632781566,-29.78039694917181,-40.98353743885421,-46.83926140237101,-47.65949619101959,-33.60293777853948,-35.686822192668366,-35.676005951519755,-39.09862388686627,-33.84021299077928,-27.589552225084127,-66.26032862990093,-44.321347411788885,-42.977226660433296,-46.568092609241276,-66.41209402386828,-58.35606169760391,-57.957792142982825,-248.30037250554153,-282.8638533443539,-238.81115324498538,-293.595958236928,-293.04637129359236,-148.8214747930792,-72.29446613599598
-35.86188089598318,-70.83698448747269,-82.99885713863372,-67.90751468625875,-89.03894560440247,-88.2172831171142,-88.69047652708828,-72.8162649332965,-88.88345407738724,-263.1557829093962,-348.86266736837877,-198.79603427040303,-138.31078607924815,-148.53039492058556,-178.5292792299188,-30.809929130887447,-25.881388273097926,-25.63189749445812,-28.177102300290922,-33.036764529288966,-31.212268905829823,-35.84456285140795,-40.74320488064053,-43.89264455094712,-38.88055906259629,-33.47395194386136,-29.856018374128254,-41.14771113261091,-46.81151666208664,-47.92040611635279,-33.87148542159727,-35.75808505214629,-35.790154737550196,-39.28290690061595,-33.84049517526269,-27.76687821332185,-66.56007665363205,-44.402834135300495,-42.995904961757674,-46.61591776480536,-66.47934473507217,-58.51317134270207,-58.215889449627355,-248.4294307419342,-283.13335332988316,-238.82522916824354,-293.69533726878683,-293.20078295051076,-148.90202061722144,-72.3402576892612
-33.850143048403424,-71.02457279148048,-83.08072543785084,-68.25823691833115,-89.33486640567536,-88.37978357511845,-88.8067077940917,-72.96811029403803,-89.01289909351186,-263.37375987345837,-349.1356482699295,-199.099770332283,-138.64657108734116,-148.5952650283557,-178.61931783985568,-30.926121358712987,-26.12699579986213,-25.6770047788655,-28.394334355295722,-33.17643191083553,-31.443351522277865,-35.94216230059613,-40.95577347528849,-44.06626246245565,-39.08973895275082,-33.51369457728454,-29.942419159670116,-41.36310837027447,-46.85645759388589,-48.30583991760961,-34.155561456915876,-35.89768712463592,-35.98802700452253,-39.573558978899285,-33.86836070424567,-28.033272266677677,-66.92259255509515,-44.57103272281218,-43.04577088792097,-46.75997667438876,-66.52115951527088,-58.71120275714614,-58.51460229600531,-248.58575537673389,-283.49492188796756,-238.92026085278326,-293.8097322988886,-293.41316323612625,-149.05260959532143,-72.41251796931735
-31.838405200823672,-71.19743415259116,-83.20177492917131,-68.61679552601143,-89.59807526943428,-88.5405485132973,-88.95283276464667,-73.16599744634269,-89.1553368162678,-263.6523604748844,-349.42252450558215,-199.42729853969777,-139.01535503878858,-148.63782498110174,-178.76658558475665,-31.057436521001854,-26.338265358599877,-25.756265796493498,-28.64952952697009,-33.34491871035655,-31.750119371668553,-36.14573723648034,-41.16516170985891,-44.2658767639671,-39.26678241700657,-33.58946301909582,-30.025462277646543,-41.60390976434579,-46.9683389846018,-48.741667111851676,-34.40895973530396,-36.06068792890808,-36.240620292196915,-39.93280720540692,-33.92583652687248,-28.341639063205985,-67.26532885513258,-44.80355096158862,-43.11648995186293,-46.98468122864024,-66.54711737238027,-58.91411681731624,-58.78864097520763,-248.74653299420982,-283.873813071982,-239.07222137548825,-293.9148285836355,-293.6534852745878,-149.23212491425423,-72.49740185896466
-29.826667353243465,-71.34037977928634,-83.3235319176691,-68.91174713211679,-89.77093949563319,-88.66958969128338,-89.09025728870508,-73.38545159201851,-89.29261480259107,-263.93342397943206,-349.6815778620132,-199.7121036230903,-139.36561686189978,-148.62733023213775,-178.96816039615635,-31.181969731054597,-26.463106371360507,-25.853311158987488,-28.88192588567822,-33.526522469754546,-32.04807713917212,-36.40845966436515,-41.2779985178215,-44.444996135718206,-39.4003105356518,-33.68519033703735,-30.089052561708375,-41.8242703743499,-47.11688589596419,-49.13747884481936,-34.60649835466405,-36.20747719672774,-36.49396439373882,-40.28862200042241,-34.00528677163547,-28.63823167288051,-67.50423872251973,-45.053833502182606,-43.18885408616822,-47.252714782012916,-66.58527930580783,-59.072287482588706,-58.97989008728487,-248.88131871830961,-284.18878888124254,-239.2470312681944,-293.99077858729135,-293.87920076810565,-149.38740805440145,-72.57717286431127
-27.814929505663713,-71.43890345713885,-83.42645826688641,-69.0954379755942,-89.82641005347304,-88.74860444696169,-89.19333708614394,-73.60535554174288,-89.4037688583966,-264.1629853642104,-349.876856128111,-199.90743412952799,-139.65110638959234,-148.55486485392072,-179.192649660605,-31.27966031468479,-26.4887864888895,-25.943782255287545,-29.034932404119704,-33.6976042247616,-32.269651953738865,-36.66446411481338,-41.2393905391426,-44.57128207844396,-39.49890655474258,-33.776487088983096,-30.126111674608996,-41.97073623358068,-47.26054392850721,-49.4272753446649,-34.744109200174094,-36.325552171947635,-36.696930261532884,-40.569834527641035,-34.09182601018687,-28.884630677058528,-67.59808064975344,-45.26925601651284,-43.23967799610016,-47.5033697313967,-66.66171379818894,-59.150031447827814,-59.05832482125769,-248.96119996917992,-284.38795211465657,-239.40483795273096,-294.03454129701566,-294.0461355672426,-149.478869860335,-72.63117065052354
