0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
157.26495247167895,375.32411032664976,314.87176274188647,336.4429315576532,317.7081305816628,285.6028658167552,288.6169784347203,203.70179047701149,347.6459387722281,327.24832190949695,285.07288969658396,278.6370480005218,297.26677926610853,315.35281055469045,256.76208167161195,276.0853109281304,252.64055945811674,236.4247926595571,310.5774963285768,280.4372490778207,280.6349714056402,221.53578633984807
159.2766903192587,371.45768010562676,309.45500097729877,338.29397276778144,305.8232448906327,290.92083707503537,285.20618967291256,208.56928437037004,343.77612900164127,324.36970012917357,278.9581988923251,284.4007740466744,297.41059678382055,312.10084471789827,252.5112627234972,279.96334643195604,255.46431006212177,240.46710388100652,306.447314028221,271.2719250048207,277.41590504415484,221.11017235560126
161.28842816683846,367.3854149706479,306.20862973118614,333.7129748158324,301.7712334506555,294.4725651388038,283.0941366071581,216.58799287299183,337.6859964961016,321.17833243963986,273.38748597776043,287.0717173531217,297.80759995295074,307.8987983897573,254.69239768775884,279.17128205431305,256.9843298043893,245.83489655088158,302.1166966424893,270.90169636348037,270.9947298653662,217.95510682599377
163.30016601441866,362.96085022445675,307.52050893700255,322.85838811911924,309.57474414435063,292.611949205869,284.5982531282947,217.4881560692982,331.2326428943069,321.57026024707307,271.9341432883439,278.6112934307596,293.3257077484809,307.5846659579187,258.5036597387105,271.70589154452335,255.37365561115791,246.1557807760952,304.59874309792104,276.44601871569523,271.12823679943574,213.48623674516705
165.31190386199842,354.4742761844953,309.44943532945524,328.9130643205748,305.55601105284507,288.3880488165554,280.68285554322773,211.79795458959305,330.87794869612173,317.2219487798384,270.9990705494199,282.3778469460699,295.34132926426753,305.2034049410437,255.49896809812776,275.17680270858125,251.91428419906873,244.66081968767696,298.41638312567613,268.14754832933386,266.98642144399105,211.64302722337334
167.32364170957817,355.08911956994734,307.3485040096362,334.15160964386143,304.6321465376653,287.0769305567117,277.7087848059918,208.2322990201112,336.76184986266935,314.40802507857524,271.1333983914756,285.4477228558416,294.81190194483935,306.72738437299836,255.66932253192704,276.74130552758186,252.71498539558428,245.20781015508732,292.9208787920233,264.06512919668006,263.9145354378162,213.75032238688962
169.33537955715792,366.36566774980736,302.0462620493536,327.6422623246769,314.3299153791051,288.3863015957021,280.17915011340193,208.50481237619528,341.1208510946527,316.23270794535006,271.89249976011837,278.72337238301884,289.78724098922856,311.4077788864126,259.8534167512746,271.6271075352957,258.26703906075517,246.64859778017944,293.84526749526697,273.12823282995,263.86595798159755,217.33231819481853
171.34711740473767,369.202905317376,300.75047186943414,325.4225317961721,315.8520925327677,285.938783742784,283.1835638291025,204.23625940540137,333.2717463838445,316.2791429604443,270.6044674824179,275.2831093494448,294.1282419790892,306.41717645739044,252.7056962289494,276.66390339543034,260.44396008977134,243.4860511688371,292.16882894062456,276.65540169474076,258.60755092468986,216.97979402638094
173.35885525231743,362.95403910303384,304.1656526714427,328.2711237593496,308.52618568708976,285.9436341606753,286.8471305942578,203.35438370034214,327.90782787837645,320.39352856055115,272.0957502493066,279.37306025127856,298.39242537021585,296.50008335900895,247.8110092392508,282.7219497025021,257.8600398195244,243.43227181173896,294.7859757435345,275.69382949281425,256.02994218966865,212.20941574178212
175.37059309989718,357.05291216794154,306.77816562132983,330.0927218444408,301.71314115549796,286.90075279807684,291.1278654289481,207.66038276563137,332.8592431922682,328.58763436892866,274.660004749358,286.34090817042164,296.1126141385214,291.6608808925722,253.3095613953004,282.28373874168346,253.99267903953586,247.3199324349437,302.6421410507827,274.5981527442556,259.83938308778465,209.16322441929137
177.38233094747739,361.54430516435775,301.15354660023735,326.381831634523,304.7161314967052,276.56061960196826,292.85125437839895,205.75964044863824,336.2699615045877,329.0789249811791,268.14864284900165,286.6848796336866,295.0417350191174,298.0996976327597,257.13892084979614,281.4524557729879,253.55080360426803,243.87626105851191,302.8073003321195,272.45192954439227,261.43234453293906,216.37548862333676
179.39406879505714,367.57695632847765,297.02740715819516,326.95891249683274,304.9658089389558,274.85571602102766,288.0529153428966,203.9364402277068,336.3237523400733,322.6735978357424,264.56115128407635,282.7974882218707,294.65102658607407,310.39067290428994,255.84101192905848,276.8959021996159,251.3688805243937,241.82977822371902,295.0431329731794,272.0145661312525,259.97648156724756,219.9458299380547
181.4058066426369,367.50176566628977,298.43703398393455,334.2023315030513,299.5656090296083,284.6996087584629,280.8532372025422,204.4853150409505,335.2183905917418,314.1364433622804,268.8154623310726,279.8503019244359,291.69933682051055,314.36786166419824,252.5390870292107,269.68876181231667,244.7953040290593,244.3525534230598,287.44015244931416,272.8318816214157,258.0648367770026,212.81494201015238
183.41754449021664,363.2582083126905,296.7004870348246,335.36977810623483,303.7797312085795,278.80356528981724,282.7069716725278,199.32442795978056,334.46004159706547,307.69139856205794,268.32118297137947,279.73182952857127,285.014443966293,297.14391395658504,252.92014616915105,268.87415827343074,239.50128775035637,240.76528144316387,289.5011325566682,269.72045675063765,258.3427870887948,206.42285263414647
185.4292823377964,351.9648101988855,299.48482792723,326.1460978043278,305.50446194102454,273.51680296630974,284.8437324137192,200.44030865716394,332.04640999187825,310.12865351310114,265.0099494082453,277.71068066182096,280.623942006732,287.04246405500044,254.56959090561713,268.2760595115403,242.47229835558983,238.79220649712113,293.0191273328123,265.51557794774425,260.9985030172021,205.25205869358697
187.44102018537615,342.0182930451787,305.6250361992715,314.8317143023553,299.89783832968243,279.83412674210405,282.1532464331891,209.14509245149162,328.9767682750592,318.5079871418055,264.23200082162487,272.89475998625653,285.08798774648415,296.08601852196085,254.7592136930209,267.4615050126946,249.90264148134693,242.2210875012619,293.3193825809733,263.86735973971105,264.2433537256294,209.71354245603754
189.4527580329559,351.78163394771593,299.6129029210067,317.5456965500648,300.4432586248903,282.7795456197539,281.7704846617951,207.56318115862092,330.3200338589837,318.41919677515136,266.7221857482947,271.12337847329906,297.817070653623,300.35862647243454,253.94645286875627,275.61655769337125,247.83474191277142,242.27155416600186,296.5819402015793,264.9865895473034,264.9380640572523,216.49531595155128
191.4644958805361,360.2129877963649,293.48181725213664,326.6298081846786,297.57929858406635,278.4021447458516,279.83835627070795,201.27887127719595,333.2395465828339,309.1394551929663,263.2469968026033,271.5750987649838,294.0177498972132,299.12899081243086,251.54181805503202,274.6412710542989,245.59188172031725,238.16337930267895,298.5181652800112,265.4835277920967,260.6955252598302,211.16011170066093
193.47623372811586,353.01497663487856,293.9097166076226,329.66638945858676,289.4505610836168,272.3695961227579,274.9940616068638,199.4081667121877,331.88280027684937,300.98258478043283,253.2624117725871,272.45406563971017,275.6214313569535,297.45397947294634,247.0088566499319,262.336169776034,248.244269967291,233.11994874317367,292.92112708545847,265.6197211026688,254.1101852869479,199.1935130925547
195.4879715756956,342.4341912685446,290.2712658930191,321.796737159404,290.52103585938033,273.87381178331435,272.7742186586934,203.14747086079083,322.94407964906935,306.68680268369883,249.51144001655865,273.343478870774,278.7870649221617,295.62896563346493,240.8801114996946,263.4440742129226,246.6358133792704,230.87645463823944,279.6243210562585,269.3460239784643,252.1332545888401,207.08551769076698
197.49970942327536,341.2359126952556,283.53047430916337,313.59629352028327,292.6694915514815,275.2792276735178,270.77952509437006,205.68891391231693,317.6977633726863,310.79458852432305,253.2081247700313,271.25725942496973,283.92151377641903,289.44018032498246,236.0304010736418,271.7485596824388,241.321910741352,231.26860539869932,276.76061860052283,267.73425657086614,252.80413026295204,212.0399962237317
199.51144727085511,346.778104916761,281.2611635433584,310.49010698779585,291.4288209135879,271.5385400768813,270.0843328339021,203.85167099900525,318.81533971986045,304.98530824171735,258.90501326120346,266.5027425745636,277.4592385155765,284.10442429803095,235.89970448105885,273.8888531481932,237.65549030816575,233.09186014114528,286.72176878307465,260.415237497642,252.05506005098292,203.01393222405594
201.52318511843487,342.7560404415885,289.5247384395155,307.7536763138214,293.91173003894716,267.50922575403774,276.49742693979493,201.61274589061662,315.322044748911,300.293718323748,259.9429494585232,264.07166950081717,274.66361127828867,292.2549248834187,241.06021545005578,265.07317664316355,239.83395491375055,235.1269568204889,288.92787540558965,259.71911773488944,248.41182358827143,200.52943886095375
203.53492296601462,338.99943602953385,292.0383763046817,313.41177605214057,292.44511539352004,265.4467033045016,279.9879921898332,200.14856250832872,312.45160532729733,299.8666268584032,259.5303091839199,265.91549770657184,274.98732918152524,295.3916214607913,239.1787998029163,259.5816986960392,238.53788990108723,234.4363696862838,284.8789441026351,259.937241393824,247.28761424321584,202.31629974922086
205.54666081359437,339.89180782062806,285.7040796474981,321.67762179645837,285.4726303267218,266.70515550165624,276.88194721023353,198.26215809307703,311.77277523470696,299.7500500681499,259.48633411037594,269.08291126516514,275.0442414120573,286.67670992582043,232.90170524704462,262.91081572716087,233.52077624289282,231.65049870779097,280.91839613105765,257.5750311110326,249.78156843164828,203.56519661086762
207.55839866117458,336.4125618828614,287.25355832504505,312.3842166452708,283.4365191563712,271.61673851754415,275.6094820841496,194.59908693096537,307.1111268865641,294.297825668823,257.0945433900916,267.6792858165265,274.953902114194,282.4784130110616,240.5125748943704,264.2223715614946,236.80181411388224,231.2676511105142,279.7835804456989,257.59571388771616,250.3759768063355,205.18613308821713
209.57013650875433,338.30760112890476,288.8539109805363,303.10301473303196,288.6385989509651,274.7199599234306,274.63464380170933,194.67404436286188,308.8890906986398,294.07133214865394,254.90112960297503,264.2595126618002,274.8849767427249,281.97771920095045,243.23575219986483,261.16483029611777,240.36360110094952,232.06397146044037,282.9999324571757,256.7741975054265,249.9067525519219,203.4052304588382
211.58187435633408,344.08082962148626,285.81904556109043,303.5224865691633,292.5078260380552,273.3904716344805,270.5204202600467,196.5122006377064,314.4978385550175,301.00264064128544,253.66832760792312,262.63454581746737,277.1450296248853,282.64264539875455,236.17826057015876,257.6532316323874,238.88409198334278,231.75744415262554,286.7675904021701,254.21450187990848,248.987687706856,198.4735353524119
213.59361220391384,337.76974292129626,284.3176424383404,303.25946165488995,283.9485530643278,269.9416938510619,263.5886770472026,190.74271749832937,307.1091583221275,302.32986073339964,251.1196755569814,263.69610193081854,283.2796720744571,285.6628514101798,238.21651302229066,258.7047179706536,237.03097553670992,229.9054850838327,283.9126743710964,253.6378241289845,246.28040961321832,195.96987940968788
215.6053500514936,331.19090193832005,279.76592152308893,307.6738813792613,283.96734584078513,264.3797063575117,263.40334247287274,186.37884908509713,304.1637935272586,292.74743777436385,250.0683221156963,262.7893274620056,279.6810747924736,287.03698217734353,237.81239191605286,256.5376192797606,235.50964232104954,230.02939864774245,279.10950100106567,252.66079528719575,244.15413591553033,195.51084072630132
217.61708789907334,328.79850451243124,273.4455684283124,313.26189377688263,290.8029660399977,259.48674810081724,267.64194422036144,187.8391440424926,309.6839906453959,283.4279363370981,251.27142196111066,260.6683847465917,267.68927127263146,282.79806907538403,234.47561775740422,251.21340291314982,233.43160579501574,229.17789927346865,276.43211547382776,252.5591363346517,244.2372339375677,195.63124034850094
219.6288257466531,322.147500875988,274.24190124974234,305.72143405006256,278.083122290664,260.004537736418,263.4586105969941,189.12982995509455,306.5140134993032,292.14368530065167,251.16298030012157,262.7170589579637,265.66277689710904,273.5044387964627,242.70901899303328,252.27645100353823,229.8399456235751,220.2041219573788,274.46616441599934,256.7849568828752,245.43395136799177,195.44321398550142
221.6405635942333,325.14009700871804,278.0313821147813,293.17200204776015,272.81320584731515,261.54143083332787,264.2626909391939,189.54684705424077,303.75092710597244,295.9912725460705,245.52113029827177,259.8815744232707,269.3631847525853,271.1217922359104,240.67709075758276,252.60004169989776,224.88888847065937,215.54323167303292,268.9432777722743,251.06690043645708,244.14721761981318,192.79506565838452
223.65230144181305,334.9965152208392,279.0349440099634,289.37006843068446,282.52695501014784,261.97925929592697,268.80750910033134,189.94601072553496,305.3890404730297,289.04553960570945,237.51631392482545,253.68252725103847,271.9351745401631,275.8180010420084,226.03488332815522,248.68978782054126,224.77660579817672,220.48870765526763,265.79049427914146,240.26118623002904,240.28000243723193,190.3495067939137
225.6640392893928,331.799974781363,274.8209720378325,300.351039214588,282.2619191760187,262.8793643189519,260.352265254491,190.3076091264924,303.504273246706,290.00950612398856,235.73150448191623,256.10274098542135,271.25700656418434,274.24751963169064,222.74374431217663,245.7732225825359,234.9757233490697,226.19414297905996,274.34420742478534,245.6912764845547,237.72024862258863,193.1241938064049
227.67577713697256,329.2199169027085,267.37594601968533,304.5189608607794,270.96054981201775,259.1791242115263,258.0333436325881,187.62632911745067,299.05749661004467,290.5903490020154,237.20792835771041,256.22561639686535,266.6040964144405,265.0146848527996,227.9092282184105,246.63409819930877,232.74474503259177,223.2035183607877,269.55343864441653,248.0615587449743,237.9866079583505,192.65176258278498
229.6875149845523,331.0820029596055,264.1948979591012,297.92827852179414,264.4321292647075,252.92657904089492,263.479059410541,183.92269837259596,296.0413935344268,287.1642563098699,237.92050571299237,253.91609433533725,260.4886830582286,258.8367102394721,230.48450396909948,248.24129588865532,220.44935533330508,216.4436557704261,254.92946963382656,242.48428058981247,239.677958615139,187.16874299988456
231.69925283213206,326.27041099081185,271.8706141473818,296.8740831110287,276.7127594949056,252.10999302403215,258.9089260407082,184.47188044839257,296.95918498482257,285.8723862258222,237.05788151472754,260.2118011048937,257.7029282102522,267.0761497180503,224.63473944760543,245.52394882730343,223.74037703621636,219.3174962404091,260.9894570438582,245.1360961640001,239.5022366620108,184.5739293335005
233.7109906797118,322.51995207815065,275.9952122337965,295.76576271453166,275.5183003965004,251.81104671994612,260.7642342324321,183.9661423349797,296.7571813800976,281.6867158905687,237.631696133486,261.080101752335,259.7925735531392,268.9126511105148,226.48690056898377,245.7135973110082,227.1844409692921,220.48261802837172,270.4720963285846,250.86192224367886,236.01376923037884,188.29530805053327
235.72272852729202,322.51085338105196,272.3580763237073,292.6008604442424,264.1076868270313,250.725876773077,264.26195901956635,184.54315284530963,296.9531436479291,278.3190330050263,237.16142038194437,256.5443388916609,261.1420052286775,264.0553030779127,230.24057565112034,250.7939217542372,225.53425347879295,217.66603193775424,270.57052584096994,251.52526563871206,232.99830117514438,194.1959128530169
237.73446637487177,320.5304593039935,268.927831589941,293.0648640475769,274.26708696036974,252.26976103545164,249.78924419934523,192.0507353822266,302.14783976551723,284.65353015725617,231.38920919518338,260.1083893549512,254.7179299901671,271.3384407007271,216.95668355937084,254.22016798890562,228.7333994899274,219.63954124893135,266.2191884100784,245.21544674745692,235.08969399893496,195.00501134035306
239.74620422245152,316.37968860671396,262.9191184333845,297.2151801278083,273.6655426271787,252.31716889591777,250.23602922194698,190.09523909742532,298.5456443620995,286.9339238108627,232.15539627863413,261.0942335292364,250.70662144307488,276.694260450175,217.02349267273198,248.98496655177328,227.7964721369863,220.36025168804284,266.31322090948095,242.86937389631603,233.40642032969512,194.61381251111166
241.75794207003128,316.1829880999666,258.539768542671,302.8855151240974,261.2064926098589,250.85784048776537,262.0614273350321,180.13789785012378,290.40231617226425,282.9967402214818,238.93936110359218,255.99904325609185,251.10394479010196,271.6909110593418,231.26640419626963,242.62030832891114,223.75274843975075,219.03875336042523,268.91623776268153,245.03087711333316,229.71189951090975,194.56264265763363
243.76967991761103,324.3565513458976,262.72889055413094,306.8395512326972,264.92093599303684,251.78085592929688,253.59374997689858,179.99001705650244,293.3050912057238,282.54888605006954,240.870246684413,251.6593288259485,249.6141609749841,262.49990523145266,232.12394964450493,247.58431066221158,225.1865162003784,219.7918878691481,266.14868352571307,242.42209100558333,233.20294642711605,192.856879862242
245.78141776519078,324.59798289520063,261.90302836292017,304.98119704705573,265.87528889087423,253.48624215744232,250.63080369973926,189.52387187102786,291.49619064250976,282.27433246596075,242.433757159736,249.07513082429688,250.07415425736787,261.554114113559,225.84224339049925,247.91902981869032,221.13081199396495,216.12189998328606,265.95988649534,234.76090682630644,235.05272367868892,191.23371771465582
247.79315561277053,315.9567222008963,256.30357666609945,297.8635454433392,262.76759822358133,253.68681441829327,256.7305312354038,194.94662997140765,284.7646799563653,280.0958954193707,241.27408611099162,247.96588023370003,250.99142880521316,266.2952800618659,223.31864115071207,243.0655441294825,217.55094460424232,213.40870996646169,267.39008136186885,228.73715389732737,232.89560068390944,190.4792232283936
249.80489346035074,311.5931035568951,257.0681725516865,291.15373916175076,269.34889789789895,251.69645355873553,254.09451890106993,184.57018144792093,287.2144031174326,277.888712250893,232.79162614437308,248.39759445976134,248.67187386230825,265.1605662016328,227.05725306141335,244.17891457474812,227.52068467652907,220.02898617332056,263.4591386822511,231.92776297211068,232.44551082316866,189.91399651276225
251.8166313079305,314.2637139158472,259.5545128087848,292.76207828585456,270.38015433802894,250.34684243155203,253.0271788051673,178.7769620984468,295.79029614864413,278.05803281071525,232.49147653528732,251.06992549697625,252.5555668529298,262.435193477132,222.37588648037746,240.9450724380342,229.2602402011076,216.1805665306028,261.90438319845043,240.84372943030823,235.7454674166566,189.22767443136155
253.82836915551025,317.38535122129764,260.5220152666474,298.0677158396965,263.43549170265237,251.42379136441997,253.86252445856172,180.98356066781108,296.5841038318574,275.2723499115408,236.86375817431045,253.23304461914535,257.8286240579881,259.18086179596145,214.41215348009712,238.79773983153996,220.48000636125087,207.45523636536805,264.1876551838815,246.0910206079305,236.39886749960422,189.33646690619776
255.84010700309,314.13392083875243,259.97690375975964,295.4057289622831,259.85805843957763,253.4622919097355,249.22180126178063,181.07371802655294,281.31154549952976,265.61723809178983,231.5572640016771,249.82644146009403,252.92216684136412,254.7958532154407,218.0904580614939,247.94290854587967,216.7131495647809,213.1330027558821,265.2149545336787,240.76384462065798,228.8736559446549,190.2036832421033
257.85184485066975,313.13879257866705,256.6230857537691,283.9573785912093,265.7865145549655,250.3239259118823,246.23067833834625,184.19545537319897,274.12525241442097,266.53531821443096,225.1732592240906,238.53364995328639,246.3326070536657,258.12045626382775,222.2770568481975,246.52698715085694,221.70177874185427,219.10467944884027,262.9902965101113,233.81675537929087,227.32905780716303,186.8377431050699
259.8635826982495,312.8036935304841,252.93567259744344,275.4671493399775,271.4332779182055,246.47075569791394,247.02837383571193,187.2837155344171,280.2741618235279,276.23838718560785,226.94115047181384,232.25126237252817,243.44357484565384,262.2009007396272,219.86911993766554,238.1423424578565,223.45094981836166,213.7519403997966,259.9968802803092,232.78275111268024,232.2962499551313,182.1769314435524
261.87532054582925,306.97469075271493,251.97863667030086,280.9133891867714,265.71040220552237,248.69426388221225,247.7560344258196,183.18042456792534,286.9381946692044,279.1009389967746,235.85704770490753,243.01972232036113,243.35882420753444,258.2931934590999,213.67431692013926,239.6724731754292,213.27186822414814,202.18731641983442,259.59447519803,237.3830249835367,234.49921649333987,182.4691307350719
263.887058393409,303.419120668836,250.7126636195689,288.4270346240055,263.0709517528514,247.80646489372074,244.70469356915558,176.42622526734039,284.12511788547295,270.3811324213993,232.91048178347833,251.65869844421186,242.55653592131554,265.64253478393454,214.25593537067218,241.02881008172994,215.86665690982173,212.9048786268069,259.8062161305664,236.22560477602147,233.24662132970653,185.03635606455296
265.8987962409892,306.97215176423424,251.60314513213916,290.9452865325958,266.00963419022514,245.15569930139296,243.3748994947769,175.06485724938372,278.3927029892276,263.2526436683471,225.67513693805185,247.91666995310487,242.5980294864535,270.6065686242746,220.43028261039495,239.79230621574433,222.83983551231583,223.74537141218838,259.75506526228105,232.43520797107854,229.86206214035153,187.04788840685973
267.91053408856897,315.83384997180434,255.11740052600157,288.9341134303505,266.62711712923516,244.97801906352572,248.04088348150833,180.58006741446385,279.61092401015884,267.14205778628974,228.10158708083588,237.06173055534762,245.73659551950885,255.29972319791267,222.4093649193558,239.981293636489,215.52666728082542,205.83173852252492,260.03157597197225,233.96400625423502,225.84870121973734,186.7503837479501
269.9222719361487,321.01992541489557,247.77264857686131,285.9659104808781,260.1267030351795,237.83155577791652,245.91517523203456,177.7266378258009,279.4176818806234,258.8731404783459,222.0450822717962,236.57553195875747,246.98795521162887,251.9472598085953,213.14882584968652,240.54677848127744,214.0634830463649,202.4103247690122,260.92279590985925,233.5642741768053,222.70357569010628,183.3194851083246
271.93400978372847,314.9741342369149,239.51812164064773,278.1618889766997,252.9060207510022,233.7641254241058,241.14487680892404,173.25997348438372,277.94552678792076,257.709308676031,217.03321134447486,243.43110241288358,245.91254452194983,254.71417234169252,205.99596417054988,240.475942178406,219.0262209200394,212.04684505987834,257.1562814837639,232.02290976296513,226.51548801870067,182.90791721940607
273.9457476313082,300.4459006738046,243.82022915467797,266.9571482251431,252.79880527487555,242.2390484966363,243.86984489454883,177.79449000279962,278.7511620060348,280.6089312209277,225.03318021349884,244.85756642864868,244.1689868411671,246.62280434865525,212.714868724372,240.06195640006416,219.22060316146357,211.83555599000385,247.55841783280542,231.79061916473464,235.87781655830355,188.92608565773247
275.957485478888,297.0207110263964,246.8573536865927,273.2408515717603,255.54665190701053,242.75361666585488,249.20343137862437,177.3144088385297,277.4631183949256,277.96586118380293,220.42672923981047,238.82272171212796,240.519673584575,248.06831010744236,214.7319787178822,241.03353475552476,214.21853439451516,209.30235925555326,246.17795324626798,225.7159306332532,229.42331488118677,189.79173134964645
277.9692233264677,297.3768173679998,245.60185478693572,281.484992312241,255.2580647758101,234.5269747676397,245.1014762787613,173.04733862276373,274.07606418638545,258.6887281524013,209.62141167769178,232.38259409890733,237.93906187669387,253.8892343468733,208.26593806509274,242.07628985395718,212.47641797998227,206.40362038212498,249.39027691101498,220.54779136834256,219.1521359268501,182.4296571102029
279.98096117404793,292.224692582775,243.00451502680767,273.9812163705976,250.82653268341994,229.16755468455196,231.3776875889124,171.57604102939155,270.7348516436144,253.53798592900446,210.5131913046418,232.57814203174118,237.9616518317411,250.58584827500442,202.77594993140679,239.08674864446652,218.17319315131482,203.22495192279953,249.31669019593343,223.1878420672274,222.7096989942461,172.86232468735165
281.9926990216277,299.0156937541306,238.00293702125407,271.9291592405188,249.64750377588666,233.46545790567603,233.30756070045183,169.22780831707743,267.5465565012035,257.48475745339016,219.4096696898458,237.0086040823724,234.9269334237596,243.39801912754976,209.34274304049097,227.9845077668494,219.3573953719172,206.1305422098614,251.52975915088896,224.1483087169186,227.2766912552694,171.65186701637828
284.00443686920744,304.6912171101047,237.6316406148855,274.76625181567687,248.9618465369911,236.74332288341535,236.43072993428652,168.77665955314725,264.68524891016074,258.61712873648895,221.54483289288348,238.67300571726918,233.11141269918113,234.33305368440165,212.7969125153563,221.14081150055742,214.52704045495352,208.82898394314734,252.1939999160937,224.0260443792668,223.57725763204817,175.84665961976324
286.0161747167872,296.9397640300085,243.43935782713868,272.59783643482115,244.37946212550264,232.14002418463699,226.25453292497073,170.91028212347285,262.1791806275869,254.0358123293808,212.36295243367505,235.50696672419068,234.3240553723375,227.86131076572792,201.9013111040706,226.15470042635437,209.5625759784136,205.4414198750916,247.527765807843,224.93310171116093,214.29439066663934,178.51548477662163
288.02791256436694,294.17746907400783,241.1683093434661,264.95425338440975,239.3766877547995,233.22397416068262,225.34200697736148,167.22501854289132,259.9963852697409,256.64295812351924,210.92292679538704,236.10517820297187,227.96746953688898,235.30002623192632,196.1098458856857,227.74791530037447,210.40525238621834,203.0399115001215,243.50323116346775,221.55140106350956,214.3326823396489,178.8873019779005
290.0396504119467,291.3435009225334,235.82862975740707,259.63947448847375,238.33457955452715,232.62331846411305,225.79748440097478,165.68521729387945,261.95730475544804,255.83914399456378,211.92271248249708,236.06297863728804,222.59551766176824,244.9201506626085,200.3715375784825,223.40802345057085,210.9685782707131,203.4003595574622,238.71752809961833,219.23922129519264,217.71071362252357,176.14228605537505
292.05138825952645,282.58416696409483,233.87698497808185,260.7148417823843,241.1185266568959,224.0792747589097,220.7652198340052,171.10454201152945,264.4128220922531,246.0515141069241,208.09689902319275,231.2415577647169,226.0151010547703,243.88662120959518,205.336853604681,219.6242981171295,206.76142318570612,204.89569466906391,232.15360674814494,221.45091253973496,217.23017759560935,172.9482823048414
294.06312610710665,279.7420935105834,229.25165537028712,261.08375173767513,241.3162464257717,219.3893547518221,227.23288153413884,171.88932010990217,253.47519240676644,245.57031592530439,208.51224926064253,228.34140027695247,229.67060556147283,236.90560536153484,197.10018858287523,223.4035775189843,204.3908502540699,205.4206947783856,229.64359641795994,220.58332017506973,218.9739951065647,175.81733620932704
296.0748639546864,282.4186940513574,225.13707454305145,258.0111460899446,240.6576829979583,218.5299398748687,231.09011937690894,171.60520872176585,249.2150171641972,245.82926614472282,213.27998194151607,230.02881393117505,230.34404214474225,234.62919900078379,196.44601224975565,225.00290912547365,204.60971411801907,202.5116091430271,234.61590783417435,215.82107027428646,216.11294162451944,174.75920460589728
298.08660180226616,285.5382314296797,224.32024812251382,253.54596195877886,240.61916649152045,219.48770735575158,223.2061555365877,171.81675600741474,259.07765199184234,239.62739684316432,217.3291057853159,232.83662993138887,231.0847749870337,238.81776833564538,209.5165124635302,219.84183808413167,206.89556672984102,197.9951975092574,242.0852272862187,210.55524336295323,209.07868660956106,167.03257831638584
300.0983396498459,286.2191260776534,223.60309865112487,252.62901621847445,238.0686751919115,224.1674311356964,219.8954993230691,164.79777337084207,256.4786055449799,238.48896745275135,215.19469001360878,229.81659518338026,237.24534262294284,237.87782937826827,206.0871403734258,219.40468360682587,211.5207794488676,198.0804121898761,240.23133559888365,208.94340056785973,213.47444831213218,167.62439853718004
302.11007749742566,284.3671254319769,226.06437813026565,255.27961424570128,236.86017725833852,225.5224865431064,221.671836824904,166.28948403622863,252.17926834733697,245.51618249185103,206.0342086724796,228.2887848079921,238.50732173078916,234.7561690391628,197.87891068998533,223.24413479196696,209.4919626416916,196.41623228978116,238.95323667932107,211.62599022076236,219.16024238893732,171.02093093612237
304.1218153450054,282.72404446729706,229.66505097747387,257.3235692191125,238.82500320845207,222.93097759026608,222.55303005418796,175.90653420568935,254.34540874483625,254.92790451022174,199.11678685750732,230.553383266321,229.95298699933738,234.15306826629748,198.08442302718842,227.34885711793356,199.980309001829,192.8225549647329,242.7484372134361,216.65603822302037,216.7856110286735,170.54308949255474
306.13355319258517,284.6189750251368,226.11974499216643,254.12628805852424,240.0352530418678,225.3598425902037,218.91383630854608,168.72266332672714,251.77529072375324,256.84300475685995,207.63544269616216,227.5261042682515,221.549021191549,235.31279257069082,199.99232423408284,229.5163078316391,195.4118085576673,197.4714259275852,241.42894177270583,220.52154779593266,211.5196821010569,169.28092717949778
308.1452910401649,283.9026451531472,226.50081592148683,253.9282295415485,239.41758959363233,224.34163186219038,218.0016350219171,163.94805008613056,252.4183346426304,255.47053491516104,208.81873796675217,222.51021376879763,222.63015791229998,237.04119356045555,198.2358473904299,227.67744587474823,197.20858138337542,199.4940569684216,242.00394027689842,220.35022490905598,209.4922083158372,172.75344534692573
310.1570288877451,279.2718595461205,231.38128626529158,259.2804853162442,239.87321740524334,220.66397642932273,221.42197177614747,170.03573326199552,257.1407854988995,254.79603942079606,201.68312399868697,221.31715554446853,230.31144560041633,239.320329130597,193.73333568014567,222.0944851536644,202.78192713449198,195.45607540052708,244.1423178772896,217.9255423770404,212.24641088860716,178.49959608813822
312.1687667353249,277.9881610662209,227.34629162990691,262.5522645465601,245.11898100408584,227.4487373239407,222.746725258023,170.42011861566684,255.6672361665552,253.59338986852347,212.56465148041534,225.77768625037132,231.7913172232572,242.70977697000689,192.78133183275722,217.1232967272055,209.30231583150015,196.47470464170826,237.06154180536865,218.99089254718228,216.27792206703785,177.51602566053003
314.18050458290463,283.51754975524767,227.10970887318766,262.7863286665002,247.53162587386015,233.49152167998764,227.36522457916985,171.61297347913612,259.6153558151139,253.21564084012928,214.52040256624863,229.65872762140538,231.12957699489445,244.2048593958065,197.18904150463902,222.57466925672895,213.5518484227242,202.11782425678118,232.81123525894478,223.58437174933778,219.6349380897608,176.26409797096525
